Timestamp,LO_plus,LO_minus,Raw_ADC,Voltage_mV
0.013047456741333008,1,1,10505,1313.125
0.014861822128295898,1,0,8684,1085.500
0.0173642635345459,0,0,12180,1522.500
0.02516961097717285,0,0,16120,2015.000
0.03298330307006836,1,1,8936,1117.000
0.04079484939575195,0,0,15321,1915.125
0.04860830307006836,0,0,14071,1758.875
0.05640816688537598,0,0,9537,1192.125
0.06423830986022949,0,0,16022,2002.750
0.07205581665039062,1,1,9550,1193.750
0.07986569404602051,0,0,14838,1854.750
0.0876772403717041,0,0,14807,1850.875
0.0954887866973877,0,0,7689,961.125
0.10330033302307129,0,0,15927,1990.875
0.11111688613891602,0,0,11173,1396.625
0.1189260482788086,0,0,14374,1796.750
0.126739501953125,0,0,15961,1995.125
0.13454794883728027,1,1,8093,1011.625
0.1423628330230713,0,0,15764,1970.500
0.1501786708831787,0,0,11982,1497.750
0.1579885482788086,0,0,13430,1678.750
0.16580414772033691,0,0,16133,2016.625
0.17361044883728027,1,1,8695,1086.875
0.1814255714416504,0,0,15466,1933.250
0.1892402172088623,0,0,13469,1683.625
0.1970529556274414,0,0,12317,1539.625
0.2048628330230713,0,0,16150,2018.750
0.2126750946044922,1,1,9892,1236.500
0.22048687934875488,0,0,15039,1879.875
0.2283031940460205,0,0,14211,1776.375
0.23611068725585938,0,0,10473,1309.125
0.2439260482788086,0,0,16001,2000.125
0.2517380714416504,0,0,10807,1350.875
0.2595515251159668,0,0,14441,1805.125
0.2673649787902832,0,0,15459,1932.375
0.2751743793487549,0,1,9079,1134.875
0.2829878330230713,0,0,15857,1982.125
0.2907986640930176,0,0,12349,1543.625
0.2986114025115967,0,0,13644,1705.500
0.3064281940460205,0,0,15794,1974.250
0.3142375946044922,1,1,7965,995.625
0.3220503330230713,0,0,15540,1942.500
0.3298625946044922,0,0,13821,1727.625
0.33768343925476074,0,0,12711,1588.875
0.3454856872558594,0,0,16173,2021.625
0.35329771041870117,1,1,8660,1082.500
0.3611118793487549,0,0,15128,1891.000
0.3692622184753418,0,0,14479,1809.875
0.37686848640441895,0,0,11015,1376.875
0.38456296920776367,0,0,16176,2022.000
0.3923680782318115,1,1,9714,1214.250
0.4001781940460205,0,0,14460,1807.500
0.4079878330230713,0,0,14716,1839.500
0.4158017635345459,0,0,8636,1079.500
0.4236104488372803,0,0,16049,2006.125
0.4314870834350586,0,0,11079,1384.875
0.43924665451049805,0,0,13826,1728.250
0.4470517635345459,0,0,15716,1964.500
0.4548623561859131,1,1,7907,988.375
0.4626739025115967,0,0,15862,1982.750
0.4704885482788086,0,0,11713,1464.125
0.4783008098602295,0,0,12686,1585.750
0.4861140251159668,0,0,16201,2025.125
0.4939243793487549,1,1,8833,1104.125
0.5017380714416504,0,0,15653,1956.625
0.5095584392547607,0,0,12797,1599.625
0.5173637866973877,0,0,11065,1383.125
0.5251748561859131,0,0,16179,2022.375
0.5329868793487549,1,1,9663,1207.875
0.5408005714416504,0,0,15220,1902.500
0.5486114025115967,0,0,14422,1802.750
0.5564277172088623,0,0,8629,1078.625
0.5642359256744385,0,0,16042,2005.250
0.5720508098602295,1,1,10481,1310.125
0.5798642635345459,0,0,14741,1842.625
0.5876967906951904,0,0,15862,1982.750
0.5956244468688965,0,0,8276,1034.500
0.6034126281738281,0,0,15923,1990.375
0.6112174987792969,0,0,11780,1472.500
0.619035005569458,0,0,13854,1731.750
0.6268465518951416,0,0,14930,1866.250
0.6346554756164551,1,1,7446,930.750
0.642467737197876,0,0,15598,1949.750
0.6502788066864014,0,0,13303,1662.875
0.6580982208251953,0,0,13113,1639.125
0.6659080982208252,0,0,15957,1994.625
0.6737203598022461,1,1,9057,1132.125
0.681523323059082,0,0,15228,1903.500
0.6893510818481445,0,0,13373,1671.625
0.6972153186798096,0,0,11358,1419.750
0.7050137519836426,0,0,16173,2021.625
0.712834358215332,1,1,10378,1297.250
0.7206335067749023,0,0,14845,1855.625
0.7284481525421143,0,0,15120,1890.000
0.7362594604492188,0,0,10058,1257.250
0.744063138961792,0,0,15978,1997.250
0.7518932819366455,0,0,11728,1466.000
0.7597043514251709,0,0,14170,1771.250
0.7675058841705322,0,0,15768,1971.000
0.7753696441650391,0,0,8525,1065.625
0.7831363677978516,0,0,15717,1964.625
0.7909567356109619,0,0,12518,1564.750
0.7987759113311768,0,0,13105,1638.125
0.8065805435180664,0,0,16041,2005.125
0.8143839836120605,1,1,8230,1028.750
0.822197675704956,0,0,15319,1914.875
0.8300161361694336,0,0,13529,1691.125
0.8378422260284424,0,0,11730,1466.250
0.8456370830535889,0,0,16186,2023.250
0.8534471988677979,1,1,9095,1136.875
0.8612592220306396,0,0,14923,1865.375
0.8690750598907471,0,0,15040,1880.000
0.8768837451934814,0,0,10326,1290.750
0.8846943378448486,0,0,16156,2019.500
0.8925089836120605,1,1,10345,1293.125
0.9003617763519287,0,0,14206,1775.750
0.9081358909606934,0,0,15323,1915.375
0.9159533977508545,0,0,8125,1015.625
0.923757791519165,0,0,15954,1994.250
