Timestamp,LO_plus,LO_minus,Raw_ADC,Voltage_mV
1764974445.7262118,0,0,9,1.125
1764974445.7280085,0,0,10,1.250
1764974445.7317705,0,0,12,1.500
1764974445.7357602,0,0,15,1.875
1764974445.739761,0,0,14,1.750
1764974445.7437606,0,0,16,2.000
1764974445.7478027,0,0,17,2.125
1764974445.7518656,0,0,18,2.250
1764974445.755777,0,0,20,2.500
1764974445.7597644,0,0,19,2.375
1764974445.7637577,0,0,20,2.500
1764974445.7677615,0,0,21,2.625
1764974445.7717645,0,0,22,2.750
1764974445.7757592,0,0,23,2.875
1764974445.7797709,0,0,21,2.625
1764974445.78377,0,0,23,2.875
1764974445.7877681,0,0,23,2.875
1764974445.7921824,0,0,24,3.000
1764974445.795868,0,0,25,3.125
1764974445.7997816,0,0,23,2.875
1764974445.8037632,0,0,24,3.000
1764974445.8077574,0,0,24,3.000
1764974445.8117669,0,0,25,3.125
1764974445.8157606,0,0,26,3.250
1764974445.8197615,0,0,24,3.000
1764974445.8237631,0,0,25,3.125
1764974445.8277583,0,0,25,3.125
1764974445.831781,0,0,26,3.250
1764974445.8357697,0,0,26,3.250
1764974445.8397684,0,0,24,3.000
1764974445.8437588,0,0,25,3.125
1764974445.8477583,0,0,25,3.125
1764974445.85177,0,0,26,3.250
1764974445.8557706,0,0,27,3.375
1764974445.8597715,0,0,25,3.125
1764974445.8637667,0,0,26,3.250
1764974445.8677664,0,0,26,3.250
1764974445.8717735,0,0,26,3.250
1764974445.8757668,0,0,27,3.375
1764974445.8797681,0,0,25,3.125
1764974445.8837671,0,0,25,3.125
1764974445.8877678,0,0,25,3.125
1764974445.8917675,0,0,26,3.250
1764974445.8957665,0,0,27,3.375
1764974445.8997674,0,0,25,3.125
1764974445.9037673,0,0,26,3.250
1764974445.9077678,0,0,26,3.250
1764974445.911774,0,0,26,3.250
1764974445.915768,0,0,27,3.375
1764974445.9197712,0,0,25,3.125
1764974445.9238353,0,0,25,3.125
1764974445.927794,0,0,25,3.125
1764974445.9317696,0,0,26,3.250
1764974445.9357593,0,0,27,3.375
1764974445.9397702,0,0,25,3.125
1764974445.943767,0,0,25,3.125
1764974445.9477656,0,0,26,3.250
1764974445.9517667,0,0,26,3.250
1764974445.955759,0,0,28,3.500
1764974445.9597702,0,0,25,3.125
1764974445.9637675,0,0,25,3.125
1764974445.967764,0,0,26,3.250
1764974445.9717689,0,0,26,3.250
1764974445.9757657,0,0,27,3.375
1764974445.9797697,0,0,25,3.125
1764974445.9837658,0,0,25,3.125
1764974445.9877698,0,0,26,3.250
1764974445.9918857,0,0,26,3.250
1764974445.9958057,0,0,27,3.375
1764974445.999773,0,0,26,3.250
1764974446.0038218,0,0,25,3.125
1764974446.007779,0,0,25,3.125
1764974446.01177,0,0,26,3.250
1764974446.0157564,0,0,27,3.375
1764974446.0197678,0,0,26,3.250
1764974446.023769,0,0,25,3.125
1764974446.0277684,0,0,26,3.250
1764974446.031767,0,0,26,3.250
1764974446.0357594,0,0,27,3.375
1764974446.03977,0,0,26,3.250
1764974446.0437667,0,0,25,3.125
1764974446.047767,0,0,25,3.125
1764974446.0517695,0,0,26,3.250
1764974446.0557709,0,0,27,3.375
1764974446.0597703,0,0,26,3.250
1764974446.0637665,0,0,25,3.125
1764974446.0677662,0,0,26,3.250
1764974446.071769,0,0,27,3.375
1764974446.0757682,0,0,26,3.250
1764974446.0797684,0,0,25,3.125
1764974446.0837677,0,0,26,3.250
1764974446.087767,0,0,26,3.250
1764974446.0917702,0,0,27,3.375
1764974446.0957665,0,0,26,3.250
1764974446.0997708,0,0,25,3.125
1764974446.1037672,0,0,26,3.250
1764974446.1077669,0,0,27,3.375
1764974446.1117702,0,0,27,3.375
1764974446.1157653,0,0,26,3.250
1764974446.1197684,0,0,25,3.125
1764974446.1238294,0,0,26,3.250
1764974446.1277788,0,0,26,3.250
1764974446.1317673,0,0,27,3.375
1764974446.1357565,0,0,26,3.250
1764974446.1397612,0,0,25,3.125
1764974446.1437562,0,0,26,3.250
1764974446.1477578,0,0,26,3.250
1764974446.151766,0,0,27,3.375
1764974446.1557574,0,0,26,3.250
1764974446.1597662,0,0,25,3.125
1764974446.1637657,0,0,26,3.250
1764974446.167767,0,0,26,3.250
1764974446.1717708,0,0,27,3.375
1764974446.1757662,0,0,26,3.250
1764974446.1797705,0,0,25,3.125
1764974446.1837652,0,0,26,3.250
1764974446.1877635,0,0,26,3.250
1764974446.191762,0,0,27,3.375
1764974446.1957576,0,0,26,3.250
1764974446.1998065,0,0,25,3.125
1764974446.2037652,0,0,25,3.125
1764974446.2077618,0,0,26,3.250
1764974446.2117665,0,0,27,3.375
1764974446.2157655,0,0,27,3.375
1764974446.2197657,0,0,25,3.125
1764974446.2237647,0,0,25,3.125
