Timestamp,LO_plus,LO_minus,Raw_ADC,Voltage_mV
1764842317.8473327,0,0,-1870,-233.750
1764842317.8491526,0,0,-1870,-233.750
1764842317.850878,1,1,1541,192.625
1764842317.8535192,1,1,5467,683.375
1764842317.8574991,0,0,793,99.125
1764842317.861498,0,0,-2065,-258.125
1764842317.8654866,0,0,-2272,-284.000
1764842317.869489,0,0,55,6.875
1764842317.8734834,1,1,4254,531.750
1764842317.8775008,0,0,427,53.375
1764842317.8814976,0,0,-2119,-264.875
1764842317.8854992,0,0,-2316,-289.500
1764842317.8894951,0,0,-390,-48.750
1764842317.8935423,1,1,3905,488.125
1764842317.897501,0,0,482,60.250
1764842317.901486,0,0,-2082,-260.250
1764842317.9054854,0,0,-2303,-287.875
1764842317.9094965,0,0,-223,-27.875
1764842317.9135368,1,1,4157,519.625
1764842317.917505,0,0,761,95.125
1764842317.9214878,0,0,-1999,-249.875
1764842317.9254851,0,0,-2336,-292.000
1764842317.9294984,0,0,-658,-82.250
1764842317.933536,1,1,3755,469.375
1764842317.9375012,0,0,817,102.125
1764842317.9414866,0,0,-1959,-244.875
1764842317.9454868,0,0,-2317,-289.625
1764842317.949498,0,0,-471,-58.875
1764842317.953531,1,1,4028,503.500
1764842317.957502,0,0,1162,145.250
1764842317.9614837,0,0,-1851,-231.375
1764842317.965485,0,0,-2309,-288.625
1764842317.9694974,0,0,-517,-64.625
1764842317.9734926,1,1,4018,502.250
1764842317.9799128,0,0,1319,164.875
1764842317.9818575,0,0,-1792,-224.000
1764842317.985527,0,0,-2337,-292.125
1764842317.989497,0,0,-1172,-146.500
1764842317.9934895,1,1,3198,399.750
1764842317.997544,0,0,1143,142.875
1764842318.0014923,0,0,-1804,-225.500
1764842318.005484,0,0,-2324,-290.500
1764842318.0094888,0,0,-1030,-128.750
1764842318.0135434,1,1,3430,428.750
1764842318.0175004,0,0,1494,186.750
1764842318.0214844,0,0,-1683,-210.375
1764842318.0254838,0,0,-2306,-288.250
1764842318.029495,0,0,-1011,-126.375
1764842318.0335064,1,1,3472,434.000
1764842318.0375795,0,0,1750,218.750
1764842318.0415905,0,0,-1589,-198.625
1764842318.0455139,0,0,-2291,-286.375
1764842318.0494964,0,0,-1087,-135.875
1764842318.0534868,1,1,3365,420.625
1764842318.0574973,0,0,1917,239.625
1764842318.0615346,0,0,-1518,-189.750
1764842318.0655143,0,0,-2284,-285.500
1764842318.0694883,0,0,-1455,-181.875
1764842318.073485,1,1,2779,347.375
1764842318.0774999,0,0,1811,226.375
1764842318.081494,0,0,-1517,-189.625
1764842318.0855348,0,0,-2273,-284.125
1764842318.0894997,0,0,-1443,-180.375
1764842318.0934849,1,1,2787,348.375
1764842318.097496,0,0,2074,259.250
1764842318.1015286,0,0,-1409,-176.125
1764842318.1055162,0,0,-2250,-281.250
1764842318.1094894,0,0,-1675,-209.375
1764842318.113482,1,1,2321,290.125
1764842318.1174963,0,0,2018,252.250
1764842318.1215322,0,0,-1389,-173.625
1764842318.1255157,0,0,-2232,-279.000
1764842318.1294963,0,0,-1607,-200.875
1764842318.1334834,1,1,2436,304.500
1764842318.1374955,0,0,2366,295.750
1764842318.141495,0,0,-1248,-156.000
1764842318.1454926,0,0,-2193,-274.125
1764842318.1495063,0,0,-1406,-175.750
1764842318.1535542,1,1,2782,347.750
1764842318.1575062,0,0,2777,347.125
1764842318.1614845,0,0,-1102,-137.750
1764842318.1654832,0,0,-2163,-270.375
1764842318.169495,0,0,-2016,-252.000
1764842318.173543,1,1,1340,167.500
1764842318.1774993,0,0,2003,250.375
1764842318.1814835,0,0,-1292,-161.500
1764842318.1854823,0,0,-2177,-272.125
1764842318.1894972,0,0,-2093,-261.625
1764842318.1935337,1,1,987,123.375
1764842318.1975017,0,0,2041,255.125
1764842318.201483,0,0,-1216,-152.000
