Timestamp,LO_plus,LO_minus,Raw_ADC,Voltage_mV
1764842378.4313083,1,1,5010,626.250
1764842378.433191,0,0,5010,626.250
1764842378.4349084,0,0,2556,319.500
1764842378.4374528,0,0,2556,319.500
1764842378.441461,0,0,-1402,-175.250
1764842378.4454763,0,0,1950,243.750
1764842378.4494529,1,1,4692,586.500
1764842378.4534466,0,0,2867,358.375
1764842378.457448,0,0,-1359,-169.875
1764842378.4614532,0,0,-1585,-198.125
1764842378.4654818,0,0,1705,213.125
1764842378.4694676,1,1,4567,570.875
1764842378.4734523,0,0,3154,394.250
1764842378.477456,0,0,-1378,-172.250
1764842378.4814527,0,0,-1642,-205.250
1764842378.4855096,0,0,1616,202.000
1764842378.4894567,1,1,4517,564.625
1764842378.4934442,0,0,3418,427.250
1764842378.497453,0,0,-1341,-167.625
1764842378.5014908,0,0,-1700,-212.500
1764842378.5054722,0,0,1455,181.875
1764842378.5094473,1,1,4427,553.375
1764842378.513453,0,0,3695,461.875
1764842378.5174675,0,0,-1508,-188.500
1764842378.5214581,0,0,-1610,-201.250
1764842378.5254538,0,0,1686,210.750
1764842378.5294495,1,1,4524,565.500
1764842378.533442,0,0,3933,491.625
1764842378.5374453,0,0,-1349,-168.625
1764842378.5414443,0,0,-1730,-216.250
1764842378.545442,0,0,1431,178.875
1764842378.5494504,1,1,4373,546.625
1764842378.5534482,0,0,4147,518.375
1764842378.5574505,0,0,-1449,-181.125
1764842378.5614514,0,0,-1716,-214.500
1764842378.565451,0,0,1509,188.625
1764842378.5694497,1,1,4392,549.000
1764842378.5734453,0,0,4355,544.375
1764842378.5775964,0,0,-1296,-162.000
1764842378.5814562,0,0,-1784,-223.000
1764842378.5854769,0,0,1274,159.250
1764842378.5894892,1,1,4243,530.375
1764842378.5934856,0,0,4525,565.625
1764842378.5974574,0,0,-1204,-150.500
1764842378.6014452,0,0,-1784,-223.000
1764842378.6054418,0,0,1016,127.000
1764842378.6094546,1,1,4073,509.125
1764842378.613459,0,0,4678,584.750
1764842378.6174524,0,0,-1087,-135.875
1764842378.6214447,0,0,-1757,-219.625
1764842378.625512,0,0,743,92.875
1764842378.629459,1,1,3900,487.500
1764842378.633489,0,0,4831,603.875
1764842378.6374602,0,0,-1107,-138.375
1764842378.6414425,0,0,-1849,-231.125
1764842378.6454403,0,0,939,117.375
1764842378.6494513,1,1,4004,500.500
1764842378.653512,0,0,4998,624.750
1764842378.6574616,0,0,-960,-120.000
1764842378.6614423,0,0,-1804,-225.500
1764842378.6654408,0,0,700,87.500
1764842378.6694531,1,1,3843,480.375
1764842378.6734939,0,0,5100,637.500
1764842378.6774576,0,0,-922,-115.250
1764842378.681442,0,0,-1881,-235.125
1764842378.6854393,0,0,741,92.625
1764842378.6894522,1,1,3849,481.125
1764842378.6934965,0,0,5206,650.750
1764842378.6974587,0,0,-785,-98.125
1764842378.701442,0,0,-1864,-233.000
1764842378.7054396,0,0,613,76.625
1764842378.7094524,1,1,3751,468.875
1764842378.7134967,0,0,5283,660.375
1764842378.7174585,0,0,-625,-78.125
1764842378.7214417,0,0,-1868,-233.500
1764842378.7254395,0,0,477,59.625
1764842378.7294526,1,1,3645,455.625
1764842378.7334516,0,0,5326,665.750
1764842378.7374496,0,0,-421,-52.625
1764842378.7414412,0,0,-1717,-214.625
1764842378.7454388,0,0,148,18.500
1764842378.74945,1,1,3408,426.000
1764842378.7534513,0,0,5329,666.125
1764842378.7574944,0,0,-198,-24.750
1764842378.7614477,0,0,-1581,-197.625
1764842378.7654397,0,0,-220,-27.500
1764842378.7694516,1,1,3146,393.250
1764842378.77345,0,0,5314,664.250
1764842378.7774491,0,0,17,2.125
1764842378.7814426,0,0,-1661,-207.625
1764842378.785439,0,0,-157,-19.625
1764842378.7894452,1,1,3197,399.625
1764842378.7934766,0,0,5383,672.875
1764842378.7974498,0,0,271,33.875
1764842378.8014398,0,0,-1711,-213.875
1764842378.8054345,0,0,-275,-34.375
1764842378.8094501,1,1,3099,387.375
1764842378.8134964,0,0,5386,673.250
