Timestamp,LO_plus,LO_minus,Raw_ADC,Voltage_mV
1764842188.5994039,0,0,-2164,-270.500
1764842188.6012185,0,0,-2164,-270.500
1764842188.602922,0,0,-2040,-255.000
1764842188.6055334,0,0,-2040,-255.000
1764842188.6095376,1,1,5051,631.375
1764842188.6135497,0,0,370,46.250
1764842188.6175392,0,0,-2181,-272.625
1764842188.6215477,0,0,-2127,-265.875
1764842188.6255548,0,0,802,100.250
1764842188.6295452,1,1,4915,614.375
1764842188.6335337,0,0,543,67.875
1764842188.6375353,0,0,-2147,-268.375
1764842188.641532,0,0,-2047,-255.875
1764842188.6455796,0,0,1108,138.500
1764842188.6495445,1,1,5294,661.750
1764842188.6535344,0,0,877,109.625
1764842188.6575422,0,0,-2083,-260.375
1764842188.6615872,0,0,-2212,-276.500
1764842188.6655507,0,0,407,50.875
1764842188.6695411,1,1,4800,600.000
1764842188.6735337,0,0,906,113.250
1764842188.6775432,0,0,-2068,-258.500
1764842188.6815956,0,0,-2230,-278.750
1764842188.68555,0,0,297,37.125
1764842188.68954,1,1,4794,599.250
1764842188.6935332,0,0,1137,142.125
1764842188.6975443,0,0,-2006,-250.750
1764842188.7015398,0,0,-2259,-282.375
1764842188.7055404,0,0,123,15.375
1764842188.7095392,1,1,4704,588.000
1764842188.713585,0,0,1373,171.625
1764842188.7175536,0,0,-1938,-242.250
1764842188.7215328,0,0,-2294,-286.750
1764842188.7255304,0,0,-141,-17.625
1764842188.7295437,1,1,4499,562.375
1764842188.7335873,0,0,1551,193.875
1764842188.737552,0,0,-1881,-235.125
1764842188.7415323,0,0,-2271,-283.875
1764842188.7455304,0,0,25,3.125
1764842188.7495425,1,1,4719,589.875
1764842188.7535405,0,0,1940,242.500
1764842188.7575397,0,0,-1772,-221.500
1764842188.7615323,0,0,-2319,-289.875
1764842188.7655687,0,0,-404,-50.500
1764842188.7695637,1,1,4292,536.500
1764842188.77354,0,0,2010,251.250
1764842188.7775419,0,0,-1738,-217.250
1764842188.7815409,0,0,-2331,-291.375
1764842188.7855403,0,0,-607,-75.875
1764842188.7895358,1,1,4076,509.500
1764842188.7935839,0,0,2206,275.750
1764842188.797582,0,0,-1662,-207.750
1764842188.8015573,0,0,-2315,-289.375
1764842188.805541,0,0,-465,-58.125
1764842188.8095365,1,1,4251,531.375
1764842188.8135467,0,0,2609,326.125
1764842188.8175397,0,0,-1534,-191.750
