Timestamp,LO_plus,LO_minus,Raw_ADC,Voltage_mV
1765549189.7701101,0,0,20262,2532.750
1765549189.771904,0,0,13572,1696.500
1765549189.7756858,1,1,4423,552.875
1765549189.7796764,1,0,9208,1151.000
1765549189.783681,0,0,17907,2238.375
1765549189.7876756,0,0,20211,2526.375
1765549189.7916794,0,0,14650,1831.250
1765549189.795757,1,1,5695,711.875
1765549189.7997108,1,0,9628,1203.500
1765549189.803682,0,0,18006,2250.750
1765549189.8076773,0,0,20259,2532.375
1765549189.811687,0,0,15130,1891.250
1765549189.81569,1,1,6052,756.500
1765549189.8196867,1,0,9345,1168.125
1765549189.8236818,0,0,17891,2236.375
1765549189.827676,0,0,20231,2528.875
1765549189.831681,0,0,15394,1924.250
1765549189.835687,1,1,6051,756.375
1765549189.839684,1,0,8707,1088.375
1765549189.8436818,0,0,17658,2207.250
1765549189.8476758,0,0,20173,2521.625
1765549189.8516808,0,0,15821,1977.625
1765549189.8556871,1,1,6389,798.625
1765549189.859686,1,0,8433,1054.125
1765549189.8636878,0,0,17527,2190.875
1765549189.867687,0,0,20136,2517.000
1765549189.871688,0,0,16149,2018.625
1765549189.8756843,1,1,6563,820.375
1765549189.879685,1,0,7983,997.875
1765549189.883688,0,0,17327,2165.875
1765549189.8876822,0,0,20078,2509.750
1765549189.8916848,0,0,16466,2058.250
1765549189.8956828,1,1,6707,838.375
1765549189.899685,1,0,7534,941.750
1765549189.9036872,0,0,17116,2139.500
1765549189.9076848,0,0,20018,2502.250
1765549189.9116862,0,0,16939,2117.375
1765549189.9156818,1,1,7273,909.125
1765549189.919684,1,0,7475,934.375
1765549189.923686,0,0,17010,2126.250
1765549189.9276836,0,0,19981,2497.625
1765549189.9316857,0,0,17276,2159.500
1765549189.9356844,1,1,7561,945.125
1765549189.9396822,1,0,7196,899.500
1765549189.943687,0,0,16823,2102.875
1765549189.9476833,0,0,19921,2490.125
1765549189.9516826,0,0,17118,2139.750
1765549189.9556842,1,0,6705,838.125
1765549189.9596832,1,0,5718,714.750
