Timestamp,LO_plus,LO_minus,Raw_ADC,Voltage_mV
0.0110015869140625,1,1,15807,987.938
0.012210369110107422,1,1,15807,987.938
0.013347387313842773,1,1,15844,990.250
0.01719808578491211,1,1,15884,992.750
0.021188974380493164,1,1,15921,995.062
0.025180339813232422,1,1,15958,997.375
0.02917790412902832,1,1,15996,999.750
0.03319597244262695,1,1,16034,1002.125
0.03717970848083496,1,1,16072,1004.500
0.04117846488952637,1,1,16108,1006.750
0.045174360275268555,1,1,16143,1008.938
0.049176692962646484,1,1,16179,1011.188
0.0531919002532959,1,1,16216,1013.500
0.05717754364013672,1,1,16252,1015.750
0.06117677688598633,1,1,16287,1017.938
0.06518244743347168,1,1,16320,1020.000
0.06918096542358398,1,1,16355,1022.188
0.07320666313171387,1,1,16390,1024.375
0.07718563079833984,1,1,16425,1026.562
0.08118438720703125,1,1,16459,1028.688
0.08518600463867188,1,1,16491,1030.688
0.08918333053588867,1,1,16524,1032.750
0.0932013988494873,1,1,16558,1034.875
0.09718465805053711,1,1,16591,1036.938
0.10118556022644043,1,1,16623,1038.938
0.10518360137939453,1,1,16655,1040.938
0.10918354988098145,1,1,16686,1042.875
0.11320185661315918,1,1,16719,1044.938
0.11718463897705078,1,1,16750,1046.875
0.12118411064147949,1,1,16781,1048.812
0.1251847743988037,1,1,16812,1050.750
0.1291818618774414,1,1,16843,1052.688
0.13320469856262207,1,1,16873,1054.562
0.13718485832214355,1,1,16905,1056.562
0.14118313789367676,1,1,16934,1058.375
0.14518308639526367,1,1,16963,1060.188
0.14918255805969238,1,1,16992,1062.000
0.15320301055908203,1,1,17023,1063.938
0.15718460083007812,1,1,17052,1065.750
0.16118383407592773,1,1,17081,1067.562
0.16518473625183105,1,1,17109,1069.312
0.16918325424194336,1,1,17137,1071.062
0.1732041835784912,1,1,17165,1072.812
0.1771831512451172,1,1,17194,1074.625
0.1811826229095459,1,1,17222,1076.375
0.1851823329925537,1,1,17249,1078.062
0.18918251991271973,1,1,17276,1079.750
0.19324374198913574,1,1,17304,1081.500
0.19730162620544434,1,1,17332,1083.250
0.20121073722839355,1,1,17359,1084.938
0.20518732070922852,1,1,17385,1086.562
0.20917892456054688,1,1,17411,1088.188
0.2132101058959961,1,1,17438,1089.875
0.2171952724456787,1,1,17465,1091.562
0.22124886512756348,1,1,17490,1093.125
0.22519397735595703,1,1,17515,1094.688
0.22918057441711426,1,1,17540,1096.250
0.23323583602905273,1,1,17566,1097.875
0.23718810081481934,1,1,17593,1099.562
0.2411820888519287,1,1,17618,1101.125
0.24518251419067383,1,1,17641,1102.562
0.24917936325073242,1,1,17666,1104.125
0.25319910049438477,1,1,17691,1105.688
0.2571845054626465,1,1,17717,1107.312
0.2611813545227051,1,1,17741,1108.812
0.2651858329772949,1,1,17764,1110.250
0.2691802978515625,1,1,17787,1111.688
0.2732048034667969,1,1,17812,1113.250
0.2771775722503662,1,1,17836,1114.750
0.2811751365661621,1,1,17860,1116.250
0.28517842292785645,1,1,17883,1117.688
0.2891812324523926,1,1,17905,1119.062
0.2931993007659912,1,1,17929,1120.562
0.2971820831298828,1,1,17952,1122.000
0.3011813163757324,1,1,17975,1123.438
0.30518150329589844,1,1,17997,1124.812
0.30918169021606445,1,1,18019,1126.188
0.3131988048553467,1,1,18041,1127.562
0.3171834945678711,1,1,18064,1129.000
0.3211805820465088,1,1,18086,1130.375
0.3251826763153076,1,1,18108,1131.750
0.3291795253753662,1,1,18129,1133.062
0.33319950103759766,1,1,18151,1134.438
0.33718109130859375,1,1,18174,1135.875
0.34118056297302246,1,1,18195,1137.188
0.34517955780029297,1,1,18215,1138.438
0.3491792678833008,1,1,18236,1139.750
0.3531947135925293,1,1,18257,1141.062
0.35718226432800293,1,1,18279,1142.438
0.3611795902252197,1,1,18299,1143.688
0.3651764392852783,1,1,18320,1145.000
0.3691732883453369,1,1,18339,1146.188
0.37320756912231445,1,1,18360,1147.500
0.37718915939331055,1,1,18381,1148.812
0.3811795711517334,1,1,18401,1150.062
0.3851795196533203,1,1,18421,1151.312
0.3891782760620117,1,1,18439,1152.438
0.39319777488708496,1,1,18459,1153.688
0.3981647491455078,1,1,18480,1155.000
0.40124082565307617,1,1,18499,1156.188
0.4051792621612549,1,1,18518,1157.375
0.40917539596557617,1,1,18537,1158.562
0.4131929874420166,1,1,18557,1159.812
0.4171762466430664,1,1,18576,1161.000
0.421173095703125,1,1,18596,1162.250
0.4251711368560791,1,1,18616,1163.500
0.4291715621948242,1,1,18635,1164.688
0.43318772315979004,1,1,18903,1181.438
0.43717217445373535,1,1,26108,1631.750
0.44117236137390137,1,1,32767,2047.938
0.4451713562011719,1,1,32767,2047.938
0.4491729736328125,1,1,32767,2047.938
0.45319581031799316,1,1,32767,2047.938
0.457181453704834,1,1,32767,2047.938
0.46118879318237305,1,1,32767,2047.938
0.4651815891265869,1,1,32767,2047.938
0.4691755771636963,1,1,32767,2047.938
0.4731943607330322,1,1,32767,2047.938
0.4771761894226074,1,1,32767,2047.938
0.4811723232269287,1,1,32767,2047.938
0.4851715564727783,1,1,32767,2047.938
0.48918771743774414,1,1,32767,2047.938
0.4931941032409668,1,1,32767,2047.938
0.4971885681152344,1,1,32767,2047.938
0.5011775493621826,1,1,32767,2047.938
0.5051772594451904,1,1,32767,2047.938
0.5091767311096191,1,1,32767,2047.938
0.5132026672363281,1,1,32767,2047.938
0.517179012298584,1,1,32767,2047.938
0.5211968421936035,1,1,32767,2047.938
0.5251836776733398,1,1,32767,2047.938
0.5291786193847656,1,1,32767,2047.938
0.5331993103027344,1,1,32767,2047.938
0.5371792316436768,1,1,32767,2047.938
0.54117751121521,1,1,32767,2047.938
0.5451803207397461,1,1,32767,2047.938
0.5491774082183838,1,1,32767,2047.938
0.5531935691833496,1,1,32767,2047.938
0.5571794509887695,1,1,32767,2047.938
0.5613284111022949,1,1,32767,2047.938
0.5652832984924316,1,1,32767,2047.938
0.5692787170410156,1,1,32767,2047.938
0.5733001232147217,1,1,32767,2047.938
0.5772757530212402,1,1,32767,2047.938
0.5812723636627197,1,1,32767,2047.938
0.5852773189544678,1,1,32767,2047.938
0.5892717838287354,1,1,32767,2047.938
0.5933027267456055,1,1,32767,2047.938
0.5972738265991211,1,1,32767,2047.938
0.6012730598449707,1,1,32767,2047.938
0.6052727699279785,1,1,32767,2047.938
0.6092729568481445,1,1,32767,2047.938
0.6133084297180176,1,1,32767,2047.938
0.6172740459442139,1,1,32767,2047.938
0.6212754249572754,1,1,32767,2047.938
0.6252763271331787,1,1,32767,2047.938
0.6292726993560791,1,1,32767,2047.938
0.6332976818084717,1,1,32767,2047.938
0.6372759342193604,1,1,32767,2047.938
0.6412718296051025,1,1,32767,2047.938
0.6452763080596924,1,1,32767,2047.938
0.6492733955383301,1,1,32767,2047.938
0.6532979011535645,1,1,32767,2047.938
0.6572730541229248,1,1,32767,2047.938
0.66133713722229,1,1,32767,2047.938
0.6653182506561279,1,1,32767,2047.938
0.669313907623291,1,1,32767,2047.938
0.6733160018920898,1,1,32767,2047.938
0.6773121356964111,1,1,32767,2047.938
0.6813106536865234,1,1,32767,2047.938
0.6853158473968506,1,1,32767,2047.938
0.6893093585968018,1,1,32767,2047.938
0.693314790725708,1,1,32767,2047.938
0.6973106861114502,1,1,32767,2047.938
0.7013139724731445,1,1,32767,2047.938
0.7053086757659912,1,1,32767,2047.938
0.7092957496643066,1,1,32767,2047.938
0.7133457660675049,1,1,32767,2047.938
0.7173202037811279,1,1,32767,2047.938
0.7213129997253418,1,1,32767,2047.938
0.725316047668457,1,1,32767,2047.938
0.7293109893798828,1,1,32767,2047.938
0.7333145141601562,1,1,32767,2047.938
0.7373108863830566,1,1,32767,2047.938
0.7413315773010254,1,1,32767,2047.938
0.7453145980834961,1,1,32767,2047.938
0.7493083477020264,1,1,32767,2047.938
0.7533137798309326,1,1,32767,2047.938
0.7573139667510986,1,1,32767,2047.938
0.7613844871520996,1,1,32767,2047.938
0.7652797698974609,1,1,32767,2047.938
0.7692728042602539,1,1,32767,2047.938
0.7733168601989746,1,1,32767,2047.938
0.7772772312164307,1,1,32767,2047.938
0.781273365020752,1,1,32767,2047.938
0.7852766513824463,1,1,32767,2047.938
0.7892694473266602,1,1,32767,2047.938
0.7932960987091064,1,1,32767,2047.938
0.7972714900970459,1,1,32767,2047.938
0.801271915435791,1,1,32767,2047.938
0.805274248123169,1,1,32767,2047.938
0.8092706203460693,1,1,32767,2047.938
0.8132956027984619,1,1,32767,2047.938
0.8172686100006104,1,1,32767,2047.938
0.8212714195251465,1,1,32767,2047.938
0.8252732753753662,1,1,32767,2047.938
0.8292715549468994,1,1,32767,2047.938
0.8332958221435547,1,1,32767,2047.938
0.8372707366943359,1,1,32767,2047.938
0.8412704467773438,1,1,32767,2047.938
0.8452749252319336,1,1,32767,2047.938
0.8492715358734131,1,1,32767,2047.938
